serial_no;title;status;fund_perc;category;place;last_updated;company;websites;project_link;description
386;Spotter;Launching;none;Apps;Bedfordshire, UK;;Lewis Kaler;[];https://www.kickstarter.com/projects/kaler/spotter-1;Connects people looking to get out and get fit
387;YEEUU C1 Smart Lock: Upgrade Any Door Lock in Minutes;Launching;none;Gadgets;Brighton, CO;;YEEUU;['https://www.yeeuu.com/', 'https://www.facebook.com/YEEUU.Tech'];https://www.kickstarter.com/projects/yeeuu/yeeuu-c1-smart-lock-upgrade-any-door-lock-in-minutes;Sleek Design | Universal Compatibility | Long Battery Life | 5 Convenient Access Methods - Say Goodbye to Your Keys!
388;BallyBot: A programmable robot base for fun and learning;Launching;none;DIY Electronics;San Jose, CA;;william sokol;['https://williamsokol.github.io/'];https://www.kickstarter.com/projects/ballybot/ballybot-a-programmable-robot-base-for-fun-and-learning;Website controlled, robot, with a camera to move around and explore. Great for new tinkerers and robotic enthusiast.
389;TITAN-DC Spot welder;Launching;none;Fabrication Tools;Russell, Canada;;RePowered Batteries;['https://www.repoweredbatteries.ca/', 'https://www.battery.market/'];https://www.kickstarter.com/projects/repowered/titan-dc-spot-welder;Pro features made accessible
390;1t;Launching;none;Hardware;Kowloon, Hong Kong;;PPS Team;[];https://www.kickstarter.com/projects/1411950926/energizer-pps2000-2150wh-home-backup-portable-power-station;1
391;Fr;Launching;none;Hardware;Seattle, WA;;fr;[];https://www.kickstarter.com/projects/fractallator/fractallator-power-electronics-coil-design;In
392;pnümix | Portable Cocktail Creator;Launching;none;Gadgets;Colorado Springs, CO;;David Melin & Tyler Fox - Pnu Corp.;['https://www.pnumix.com/'];https://www.kickstarter.com/projects/pnumix/pnumix-portable-cocktail-mixer;Create & share high-quality cocktails anywhere. Change liquor strength on the fly! TRULY roofie-proof way to enjoy your cocktails!
393;Tradezer: Earth's Recycle Bin! Where Trading Is Recycling.;Launching;none;Web;Destin, FL;;Matthew Hollar;[];https://www.kickstarter.com/projects/125545855/tradezer-earths-recycle-bin-where-trading-is-recycling;A new approach to recycling your everyday things! Let's recycle more than plastic and cardboard by trading anything in your house!
394;Hutano - Healthcare - Anywhere, Anytime;Launching;none;Software;Las Vegas, NV;;Ephraim Makuve;['https://www.hutano.com/'];https://www.kickstarter.com/projects/hutano/hutano-healthcare-anywhere-anytime;Whether patients seek to receive care in a clinic, virtually, or have the provider come to them, Hutano's technology makes it happen.
395;Count Virtuoso Ed, a meta Calculus and Physics experience;Launching;none;Software;Las Vegas, NV;;MD Free;['https://www.f-ed.org/'];https://www.kickstarter.com/projects/countvirtuosoed/count-virtuoso-ed-a-meta-calculus-and-physics-experience;At the nexus between high-level mathematic/scientific education and VR/AR/IR entertainment is COUNT VIRTUOSO EDUTAINMENT (“CV Ed”).
396;Fox Hole: Squad Up!;Launching;none;Apps;Edmonton, Canada;;Geff;['https://www.rocketfirelabs.com/', 'https://inktr.ee/Fox_Hole'];https://www.kickstarter.com/projects/rocketfirelabs/fox-hole-squad-up;Our Fox Hole app allows users to check out player cards, swipe to invite, and SQUAD UP in their favorite team-based shooters.
397;Handled. Kitchen utensil revolution;Launching;none;Gadgets;Queen Creek, AZ;;Juston;[];https://www.kickstarter.com/projects/handled/handled-kitchen-utensil-revolution;An Interchangeable head kitchen utensil system that will solve the clutter of the junk drawer.
398;Keytek KTK60;Launching;none;Hardware;Oshkosh, WI;;KeyTek LLC;['https://keytekllc.com/'];https://www.kickstarter.com/projects/keytekllc/keytek-ktk60;Mechanical Keyboard Case for you next build
399;Lefty: Magnetic car phone mount with genuine placement;Launching;none;Gadgets;Vienna, Austria;;Lefty - Righty;['https://lefty-righty.eu/en'];https://www.kickstarter.com/projects/220761740/lefty-magnetic-car-phone-mount-with-genuine-placement;Innovative and safe cell phone holder for your car.
400;WriteIt;Launching;none;Apps;London, UK;;Shayan Norizadeh;['https://www.linktr.ee/writeitapp'];https://www.kickstarter.com/projects/writeit/writeit;Writeit is a social media platform built for personal stories. Write, discover, share and connect through personal stories.
401;twitchcomments;Launching;none;Web;Berlin, Germany;;addiinnocent;['https://streamcritics.net/'];https://www.kickstarter.com/projects/yx3m1/streamcritics;"Comment on your favorite streamer
https://twitchcomments.net"
402;The Cay Coffee Press - Real, 9 Bar, Coffee;Launching;none;Gadgets;Cambridge, UK;;Cay Franz;['https://www.caycay.co.uk/coming-soon-02'];https://www.kickstarter.com/projects/stepped-coffee/the-cay-coffee-press-real-9-bar-coffee;Great coffee that wont break the bank
403;A 'Pop-up' Product Design Team in a Box;Launching;none;Software;Charlotte, NC;;Susan;['https://www.icicreative.com/'];https://www.kickstarter.com/projects/icicreative/a-pop-up-product-design-team-in-a-box;A platform to create new products from idea to go to market for start-ups in as little as 48 hrs using the power of crowd sourcing.
404;WINDTOOL;Launching;none;Flight;Fort Worth, TX;;Julien SEDLAK;['https://www.sierra-alpha.net/aero-tools/wind-tool', 'https://www.linkedin.com/in/juliensedlak/'];https://www.kickstarter.com/projects/windtool/windtool;WINDTOOL is a circular slide rule that provides a quick and effortless reading of the crosswind and headwind components.
405;Easy Video Controller All-In-One;Launching;none;Camera Equipment;Atkinson, NH;;Greg Peatfield;['https://www.jimcom.us/', 'https://www.mazecreator.com/', 'https://patents.justia.com/search?q=gregory+peatfield', 'https://patents.justia.com/search?q=greg+peatfield'];https://www.kickstarter.com/projects/jimcom/easy-video-controller-all-in-one;An easy to use All-In-One solution for Video Broadcast & Recording with Automated PTZ Control and other major features.
406;Havergo M1 Series E-Scooter That You Can Take Anywhere;Launching;none;Fabrication Tools;Hong Kong, Hong Kong;;Havergo M1;['https://www.backerzoom.com/havergo'];https://www.kickstarter.com/projects/havergom1/havergo-m1-smart-electric-scooter;Quick Folding In 1s | Self-balancing Algorithm | 18.6 mph* Top Speed | 36-Mile* Max Distance
407;Finnegan the Dragon;Launching;none;Software;Portland, OR;;Emily Cadiz;[];https://www.kickstarter.com/projects/1524124124/finnegan-the-singing-dragon;One small step for dragons, one giant leap for every child's ability to learn--thanks to science-backed music education made fun!
408;A New Social Network;Launching;none;Technology;Dallas, TX;;Sam;['https://www.acts29.online/'];https://www.kickstarter.com/projects/the-social-network/a-new-social-network-privatizing-your-free-speech;A Image sharing, and 350 character thought sharing social network with an emphasis in privacy,  and the 1st amendment.
409;Stressify - Vergiss nicht das Leben;Launching;none;Web;Spaichingen, Germany;;Edwin Willmann;[];https://www.kickstarter.com/projects/edwinw/stressify-vergiss-nicht-das-leben;"Die neue Mode kommt jetzt - Stressify.
Vergiss Stress und lebe endlich glücklich und gesund."
410;Singstr | Innovative Platform for Sending Musical Messages;Launching;none;Apps;Riverbank, CA;;Mario Garcia;['https://www.singstr.com/'];https://www.kickstarter.com/projects/1254385831/singstr-innovative-platform-for-sending-musical-messages;NEW tool for friends & family to send birthday wishes to each other relayed by talented singers located across the nation.
411;Move Right: The REHAB app you need!;Launching;none;Apps;Sydney, AU;;Daniel Cooper;['https://www.moverightep.com/'];https://www.kickstarter.com/projects/moverightep/move-right;"Giving you on the go, personalised health care advice for your lifestyle.
Take control of your health and body through our health app."
412;Spod: Connecting the World in a New Way;Launching;none;Apps;Los Angeles, CA;;Spod;['https://discord.com/invite/3EkSup9WTC', 'https://www.facebook.com/Spod-111507694661987'];https://www.kickstarter.com/projects/spod/spod-connecting-the-world-in-a-new-way;Spod the in-person networking app :)
413;The Lovey App: Mama's digital mental health advocate;Launching;none;Software;Minneapolis, MN;;Kate;[];https://www.kickstarter.com/projects/theloveyapp/the-lovey-app-mamas-digital-mental-health-advocate;Provide women who are navigating motherhood with a safe, kind, and gentle platform to monitor their mental health
414;FM SOCIAL;Launching;none;Web;Ravelsbach, Austria;;Rudolf Leyrer;['https://www.freie-meinung.jetzt/'];https://www.kickstarter.com/projects/rudolf-leyrer/freie-meinung;Das soziale Netzwerk für Freie Meinung
415;Table Lamp ICHI;Launching;none;Gadgets;Osaka, Japan;;LANDSCAPE;['https://www.instagram.com/__landscape_____/'];https://www.kickstarter.com/projects/landscape-outdoor/table-lamp-ichi;Designed by rethinking the table light for home use from scratch, when you're alone or in a place where everyone is gathered.
416;Tarot remotely - Mantika app;Launching;none;Apps;Guadalajara, Mexico;;Elfego;[];https://www.kickstarter.com/projects/arenka/mantika-the-app-to-play-tarot-remotely;Play tarot online 🃏 Sell or buy skins for your deck 🃏 Offer reading services
417;Wonderchums  Characters that spark epic conversations.;Launching;none;Web;Bondi Beach, AU;;Wonderchums;['https://www.wonderchums.com/'];https://www.kickstarter.com/projects/2048775768/wonderchums-characters-that-spark-epic-conversations;A set of 5 storybooks & digital characters that help kids understand the value they and others bring to the world.
418;¡Ayúdame a conseguirlo!;Launching;none;Apps;Madrid, Spain;;Alicia Sequeira;[];https://www.kickstarter.com/projects/homiesapp/homiesapp;Con nuestra App, miles de personas encontrarán su compañero de piso ideal para una convivencia perfecta.  Invierte y apoya el proyecto.
419;OLD: Shark Stop Wetsuits;Launching;none;Wearables;Lennox Head, AU;;Shark Stop;[];https://www.kickstarter.com/projects/409338633/shark-stop;Shark Stop is the leader in shark bite resistant wetsuits
420;SmartClean - Portable Cleaning Device uses Ultrasonic Waves;Launching;none;Gadgets;San Francisco, CA;;SmartGDG;[];https://www.kickstarter.com/projects/smartgdg/smartclean-portable-cleaning-device-uses-ultrasonic-waves;Powerful Ultrasonic Technology - Take Care of The Environment, Save on Water and Electricity with SmartClean by SmartGDG Team
421;The FreeDM App: Power by Empowerment;Launching;none;Apps;Champaign, IL;;The FreeDM App;['https://www.justourtech.com/'];https://www.kickstarter.com/projects/freedm/the-freedm-app-power-by-empowerment;The FreeDM application is a social media hub centered on everything Black activism.
422;AlgeCalc Calculator and Teaching app;Launching;none;Apps;Rotorua, NZ;;Logan Windelborn;[];https://www.kickstarter.com/projects/lowindstudios/algecalc-calculator-and-teaching-app;A calculator app and teaching for Algebra equations for Physics, Calculus, Science and Statistics subjects at NCEA Level 1, 2 and 3.
423;Teco | Democratizing Education for All;Launching;none;Technology;Sacramento, CA;;Maggie;['https://tecoguide.com/'];https://www.kickstarter.com/projects/inspirame/teco-democratizing-education-for-all;Teco is an education equity platform that provides users direct guidance to successfully navigate California Community College.
424;Make Bantxr Happen;Launching;none;Apps;St. Paul, MN;;Martin K;[];https://www.kickstarter.com/projects/bantxr/make-bantxr-happen;Bantxr lets you listen to voice responses to posts like a playlist. Let's Make Bantxr Happen!
425;EZ Streamer: Live Streaming Hardware Encoder for IP Cameras;Launching;none;Camera Equipment;Murrysville, PA;;EZ Streamer;['https://www.ezstreamer.com/', 'http://www.pixcams.com/'];https://www.kickstarter.com/projects/ezstreamer/ez-streamer-live-streaming-hardware-encoder-for-ip-cameras;The EZ way to live stream your IP camera to YouTube, Facebook Live and more!
426;Secondhand Fun: Where old toys & games get new homes;Launching;none;Web;Rockford, IL;;Jessica;['http://www.sillysoaps.com/blog', 'http://www.facebook.com/sillysoaps', 'http://www.twitter.com/sillysoapryatte'];https://www.kickstarter.com/projects/jesikachantal/secondhand-fun-where-old-toys-and-games-get-new-homes;An online marketplace for consumers to buy and sell gently used toys & games.
427;VShow;Launching;none;Software;New York, NY;;Nefset;['http://the-vshow.com/'];https://www.kickstarter.com/projects/vshow/vshow;An interactive virtual cinema room
428;Deoum Z2 - Fast Precision Laser Marking Machine;Launching;none;Gadgets;Shenzhen, China;;Deoum;['http://deoum.com/'];https://www.kickstarter.com/projects/1410951490/deoum-z2-fast-precision-laser-marking-machine;Bring your images to life on iron, aluminum, gold, stainless steel, tin, copper, and beyond.
429;Jobs: Searching Professionals;Launching;none;Web;Playa del Carmen, Mexico;;Marco Loeza;[];https://www.kickstarter.com/projects/jobs-mexico/jobs-searching-professionals;A Web Application to contact professional
430;TRAVEL 3.0;Launching;none;Apps;Los Angeles, CA;;Exactlys;['https://www.exactlys.net/'];https://www.kickstarter.com/projects/exactlys/travel-30;A sharing economy where any one can be a local tour guide
431;The fishBOOT project -- precursor to the fishBOAT;Launching;none;Flight;Seattle, WA;;Martin Garthwaite;['https://fishboat.net/', 'https://apokalypsis.com/'];https://www.kickstarter.com/projects/fishboot/the-fishboot-project;Help qualify the fishBOOT for the 2023 seventy48 race! (70 miles in forty-eight hours) Is this efficient? Safe? Easy? Help me find out!
432;My Town - App;Launching;none;Apps;Murrieta, CA;;Scott;[];https://www.kickstarter.com/projects/vireo/my-town-app;An App that helps you make your town truly your own
433;Multok.com: Мультики українською | Cartoons in Ukrainian;Launching;none;Web;Kyiv, Ukraine;;Multok.com - мультики українською;['https://multok.com/'];https://www.kickstarter.com/projects/andre-relis/multok-cartoons-in-ukrainian;"Multok.com - 100% україномовна відеоплатформа з мультфільмам для дітей.
Ваша підтримка дозволить нам відкритися у вашій країні!"
434;Venzi | Like Tinder For Private Parties;Launching;none;Apps;San Diego, CA;;Nicholas Hosein;[];https://www.kickstarter.com/projects/venzi/venzi-like-tinder-for-private-parties;Find The House. Joint The Party. Hang Local
435;All-In-One Business Tool;Launching;none;Software;Birmingham, UK;;Sanmi Gbadegesin;[];https://www.kickstarter.com/projects/536854450/all-in-one-business-tool;A online business tool that speeds up the selling process small businesses
436;RevGens;Launching;none;Web;Coral Springs, FL;;RevGens, LLC;['https://kickstarter.com/projects/1706377195/revgens', 'https://www.revgens.com/'];https://www.kickstarter.com/projects/revgens/revgens;Turn Your Expertise, Your Talents and Skills into as Much Money as you Need, or Want! Isn't it Time to Create or Re-Create Your Future?
437;Soundcards;Launching;none;Gadgets;Zurich, Switzerland;;soundcards.cc;['https://www.soundcards.cc/'];https://www.kickstarter.com/projects/252338317/soundcards;Reconnecting the Physical Experience of Enjoying Music Once Again
438;letsps Travel – You, Your Pet, and a Whole World to Explore;Launching;none;Apps;Tampa, FL;;letsps;['https://www.letsps.com/'];https://www.kickstarter.com/projects/letspstravel/letsps-travel-you-your-pet-and-a-whole-world-to-explore;Pet travel made easy with our all-in-one app | At your side every step of the way | Your favorite pet deserves a holiday too
439;mysub - the app;Launching;none;Apps;London, UK;;Emil Wojcik;[];https://www.kickstarter.com/projects/emilsfreedom/mysubnsfw;A one of its kind BDSM Tracker for couples around the world!
440;Programmable low pass filters / Filtres programmables;Launching;none;DIY Electronics;Perpignan, France;;Thierry GUENNOU;['https://pandauino.com/', 'http://electronique-amateur.blogspot.fr/'];https://www.kickstarter.com/projects/2130502307/programmable-low-pass-filters-filtres-programmables;A set of filters necessary for your project requiring analog to digital conversion or digital to analog conversion
441;Thrato - Let's save the neighborhood trade;Launching;none;Apps;Albuquerque, NM;;Christian Garcia;[];https://www.kickstarter.com/projects/thrato/thrato-lets-save-the-neighborhood-trade;New E-commerce application, free of sales commissions, which will effectively contribute to the strengthening of local commerce.
442;The Electric SUP: Next Generation;Launching;none;Gadgets;Kamnik, Slovenia;;SipaBoards Team;['http://www.sipaboards.com/'];https://www.kickstarter.com/projects/1529801280/the-electric-sup-next-generation;"The standup paddleboards that take you further, faster and safely back again. 
The new generation brings a redefined e-motor and more."
443;Most Adavnced Smart Software to Manage Your Online Business;Launching;none;Technology;London, UK;;Kris;['https://www.5ivot.com/'];https://www.kickstarter.com/projects/kris23/most-adavnced-smart-software-to-manage-your-online-business;Manage All Your Online Business Accounting, Inventory, Supplier, Orders, Returns, Refunds, Ebay disputes, Customer queries, Shipping.
444;Tabletop Creator Pro;Launching;none;Software;Malaga, Spain;;Javi Cepa;['http://www.pixelatto.com/'];https://www.kickstarter.com/projects/javicepa/tabletop-creator;The next step in building tabletop games
445;Cargobit: App that every distributor deserves;Launching;none;Apps;Zagreb, Croatia;;Cargobit;['https://www.cargobit.io/'];https://www.kickstarter.com/projects/cargobit/cargobit-app-that-every-distributor-needs;Connect with your distributors, save time and build trust while tracking your cargo in real-time.
446;Muse;Launching;none;Software;Yokohama, Japan;;J Cube Inc;['https://j-cube.jp/', 'https://multi-verse.io/', 'https://maneki.tv/', 'https://werender.io/'];https://www.kickstarter.com/projects/jcube/muse-3;Interactively visualize, edit, compose & override USD scenes in a non-destructive way, without the need for a full 3D DCC application.
447;Digital boost and multi gauge;Launching;none;Hardware;Devon, UK;;Steven Marshall;[];https://www.kickstarter.com/projects/theboostgauge/digital-boost-and-multi-gauge;A digital boost gauge, at a reasonable price. Plain and simple.
448;Open Aircrafts;Launching;none;Apps;Tempe, AZ;;Richard Tulloch;['https://www.openaircrafts.com/', 'https://www.facebook.com/richard.tulloch.5/'];https://www.kickstarter.com/projects/richardatulloch/open-aircrafts;"""GET CHECKED OUT ONCE RENT ANYWHERE"""
449;Educate Simplify Platform;Launching;none;Web;Wilshire, CA;;Olympia Resol;['https://www.linkedin.com/in/olympiaresol/'];https://www.kickstarter.com/projects/1787610363/educate-simplify-platform;Online Learning Place Where Nurses & Healthcare Pros Can Earn Rewards
450;LVQM;Launching;none;Apps;France, France;;LVQM;[];https://www.kickstarter.com/projects/lvqm/lvqm;🇺🇸 Personal development app to learn how to create your reality 🇫🇷 App de developpement personnel pour apprendre à créer ta réalité
451;Tandem: A Number For Us;Launching;none;Apps;Chicago, IL;;Venepe, LLC;['https://anumberforus.com/', 'https://twitter.com/anumberforus'];https://www.kickstarter.com/projects/151630841/tandem-a-number-for-us;Tandem is a joint phone number designed for couples.
452;PowerTriggerAi.com Super Powers For Your Camera!;Launching;none;Camera Equipment;Sheridan, WY;;OnField Imaging, LLC;[];https://www.kickstarter.com/projects/powertriggerai/powertriggerai;High Speed Triggering, Sensors sound, lightening, motion. Ai Auto Follow, Timelapse, Panorama, Wireless Camera & Motion Control, HDR...
453;Mr. Manning's Classes;Launching;none;Web;Orlando, FL;;Mr. Manning;[];https://www.kickstarter.com/projects/mrmanning/digital-electives;Free or cheap mixed media classes in digital arts, coding, music, and critical thinking.
454;GNN Fundamentals Course;Launching;none;Web;Seattle, WA;;Zak Jost;['https://blog.zakjost.com/', 'https://www.youtube.com/channel/UCxw9_WYmLqlj5PyXu2AWU_g', 'https://discord.gg/xh2chKX'];https://www.kickstarter.com/projects/gnn-course/gnn-fundamentals-course;A Graph Representation Learning online course
455;Pippa: Smart Cooking & Fire Safety For Your Home.;Launching;none;Gadgets;London, UK;;Samuel Bailey;['https://mypippa.me/'];https://www.kickstarter.com/projects/mypippa/pippa-smart-cooking-and-fire-safety-for-your-home;New AI Kitchen Technology: a smart stove monitor which protects you from stove top fires & helps you to cook safely & professionally.
456;ReSpare - Events und Menschen treffen war nie einfacher!;Launching;none;Apps;Gemeinde Baden-Baden, Germany;;Gregor Liebherr;[];https://www.kickstarter.com/projects/respare/events-um-dich-herum-und-menschen-treffen-war-nie-einfacher;Events, Aktivitäten, Sit-Ins in deiner Nähe entdecken. Menschen easy per App und QR-Mode kennen lernen, ohne kompliziertes Ansprechen!
457;UNIONPEOPLE: Sneakers+Empowerment+Union;Launching;none;Technology;La Coruña, Spain;;Lucia Garcia;[];https://www.kickstarter.com/projects/upf/unionpeople-fest-music-empowerment-union;A movement with a disruptive proposal for a audience that don't be afraid to revolution.
458;HUBBLE Marketplace;Launching;none;Apps;Toronto, Canada;;HUBBLE;[];https://www.kickstarter.com/projects/hubblemarket/hubble-marketplace;We’re going to be among the first e-commerce marketplace apps to let people buy & sell in crypto!
459;Wristelite™: A wearable wrist support and fashion accessory;Launching;none;Wearables;New York, NY;;Jean Marseille;['https://wristelite.com/'];https://www.kickstarter.com/projects/wristelite-url/wristelitetm-a-wearable-wrist-support-and-fashion-accessory;A wearable wrist support that promotes comfort while typing, scrolling with computer keyboard & mouse or when writing & reading.
460;GigHat;Launching;none;Apps;Oakville, Canada;;GigHat - Get Your's Today;['https://www.gighat.app/'];https://www.kickstarter.com/projects/gighat/gighat;Create your gig on GigHat - with anyone, anywhere, anytime.  Get a sneak peak @ https://s19oks.app.appery.io/apperyio-app.html
461;SniffCode;Launching;none;Apps;Poznan, Poland;;proovek;[];https://www.kickstarter.com/projects/sniffcode/sniffcode;We want to build the secure application to provide your password sets between the companies you serve own services.
462;PRIME CHOICE SECURITY MOBILE APP;Launching;none;Apps;High Wycombe, UK;;Gavin Couch;[];https://www.kickstarter.com/projects/gavincouch1/prime-choice-security-mobile-app;Prime Choice Security is the future of how SIA registered security personnel are managed and utilised using a mobile based App
463;My disorder is my talent;Launching;none;Apps;España, Spain;;My disorder is my talent;['https://www.mydisorderismytalent.com/'];https://www.kickstarter.com/projects/mydisorderismytalent/my-disorder-is-my-talent-0;Creative community to help people with mental disorders.
464;Toma Ya!;Launching;none;Web;Madrid, Spain;;Oscar Menéndez;['http://www.innerjoin.es/'];https://www.kickstarter.com/projects/tomaya/toma-ya;The application that receive orders directly from the tables of your outlet or summer terrace
465;HOLO12 - The New Awesome Education Platform;Launching;none;Technology;Dublin, Ireland;;Cathal Leonard;['https://holo12.com/'];https://www.kickstarter.com/projects/1575278014/holo12-the-new-awesome-education-platform;Welcome to the new standard in Digital Learning. Featuring Augmented Reality and Next-Generation Science and Math Courses.
466;iShop: The App That Redefines The Way You Shop;Launching;none;Apps;Palma de Mallorca, Spain;;iShop;[];https://www.kickstarter.com/projects/ishop/ishop-the-app-that-redefines-the-way-you-shop;Find your products easily in any large retail store with iShop, the in-store product location app.
467;Munchr - The Food Finding App;Launching;none;Apps;Portsmouth, NH;;Frankie P.;['https://munchr.app/', 'https://mintleafmarketing.com/'];https://www.kickstarter.com/projects/munchr/munchr-the-food-finding-app;An app for finding a place to eat. Munchr allows users to quickly like or dislike restaurants with friends by swiping to find a match.
468;Máquina automática de hacer comida 24/7;Launching;none;Software;O Milladoiro, Spain;;Carlos Alberto Balboa Castelo;['https://www.pidecomida.online/'];https://www.kickstarter.com/projects/kitchenporter/maquina-automatica-de-hacer-comida-24-7;Maquina automática de hacer comida, disponemos de una patente recién concedida. Iniciamos por el desarrollo de software y refrigeración
469;EditPals;Launching;none;Web;Toronto, Canada;;Annette Chrzaniecki;[];https://www.kickstarter.com/projects/1048441781/editpals;Helping students help students. A platform that connects students with other students to achieve their goals.
470;Heated Menstrual Cup;Launching;none;Wearables;Minneapolis, MN;;Abyan Nur;[];https://www.kickstarter.com/projects/heatedmenstrualcup/heated-menstrual-cup;To provide a comfortable, safe and convenient way to collect menstrual fluid and alleviate menstrual cramps at the same time.
471;Boothic, Meet the Future of Photo Booths;Launching;none;Gadgets;Athens, Greece;;Boothic;['https://www.boothic.com/'];https://www.kickstarter.com/projects/boothic/boothic-diy-video-booth-kit;Bring the fun to any event: Weddings, birthdays, kids parties, office parties, crazy get-togethers, house parties and more
472;Study Boost;Launching;none;Web;London, UK;;Diana Ionescu;[];https://www.kickstarter.com/projects/dianaionescu/study-boost;A website where students can discover educational funding support tailored to their interest!
473;AutoVent - Automate your bathroom fan;Launching;none;Hardware;Pleasant Grove, UT;;Futura Tech;['https://www.futuratechnologies.net/'];https://www.kickstarter.com/projects/futuratech/autovent;A device for automating your bathroom fan to prevent bathroom humidity damage.
474;Casttyr - Streaming Platform;Launching;none;Web;Kokomo, IN;;Chaun Farmer;[];https://www.kickstarter.com/projects/pivetor/casttyr-streaming-platform;A Streaming service that's giving power back to the streamers, and their communities!
475;Chain-K -- More than a Flash Drive;Launching;none;Technology;Hong Kong, Hong Kong;;IBTC Team;[];https://www.kickstarter.com/projects/chain-k/chain-k-more-than-a-flash-drive;Chain-K  not just  stores your memory, but can be a safe wallet for you
476;Zoomer;Launching;none;Software;London, UK;;Arseniy Valter;['https://www.zoomer.technology/'];https://www.kickstarter.com/projects/valter/zoomer;Program based on AI and Deepfake
477;METs-Up: Easily improve your aerobic fitness;Launching;none;Apps;Grenoble, France;;Daniel Mercier;['https://www.mets-up.com/'];https://www.kickstarter.com/projects/mets-up/mets-up-easily-improve-your-aerobic-fitness;From now on, you will be able to improve your health whatever your capacities, from home, thanks to a really personalized training.
478;AIRVUE®️ Smartphone Screen Mount;Launching;none;Gadgets;San Francisco, CA;;Kenu;['https://kenu.com/'];https://www.kickstarter.com/projects/kenu/airvue-tesla-smartphone-mount;A stylish smartphone mount for car infotainment screens, computer monitors and TVs.
479;BattleBuddy Fitness App;Launching;none;Apps;Rochester, NY;;Matthew Altobelli;['https://www.battlebuddyfitness.com/'];https://www.kickstarter.com/projects/battlebuddyfitness/battlebuddy-fitness-app;A Fitness App/game that links people together based on their style of workout. Earn points,  challenge squads, customize your avatar!
480;CelebVue;Launching;none;Technology;Nashville, TN;;Tanner Adams;['https://celebvue.com/'];https://www.kickstarter.com/projects/celebvue/celebvue-0;Monetization-focused mobile platforms for artists in the music industry
481;Flexible, High Quality Camera Robotics;Launching;none;Camera Equipment;Perth, AU;;axiiio;['https://www.axiiio.com/'];https://www.kickstarter.com/projects/axiiio/nano-system;Create that award winning shot with the tiny, super lightweight and re-configurable axiiio nano system.
